ad_id,city_id,category_id,market,date_posted,date_expired,price_per_sqm,price,rooms_num
61457265,26,101,secondary,2/1/2021,3/29/2021,10900,1558700,4
61680018,26,101,secondary,3/29/2021,3/30/2021,7976,465000,3
61479439,1004,101,secondary,2/6/2021,2/24/2021,5811,215000,2
61542429,26,101,primary,2/23/2021,7/23/2021,11730,1163147,4
61473812,26,101,secondary,2/4/2021,2/12/2021,20601,2307280,3
61591078,26,101,secondary,3/6/2021,3/7/2021,12106,560000,3
61616406,26,101,secondary,3/12/2021,3/15/2021,11000,550000,2
61659513,26,101,primary,3/23/2021,3/29/2021,9639,588000,3
61606329,26,101,secondary,3/10/2021,3/24/2021,13333,1000000,3
61530188,26,101,primary,2/19/2021,3/3/2021,15719,2075000,5
61599324,26,101,primary,3/9/2021,3/30/2021,11435,523161,2
61580117,26,101,primary,3/4/2021,3/28/2021,15653,838708,2
61599742,26,101,secondary,3/9/2021,3/9/2021,8651,590000,4
61488740,26,101,secondary,2/9/2021,3/19/2021,13127,680000,3
61509229,26,101,secondary,2/14/2021,3/16/2021,14940,649000,2
61480489,26,101,secondary,2/6/2021,3/8/2021,8382,570000,3
61530634,26,101,primary,2/19/2021,3/15/2021,13666,502763,2
61472120,26,101,secondary,2/4/2021,2/5/2021,11111,300000,2
61540775,26,101,primary,2/22/2021,3/24/2021,6709,369000,3
61499602,26,101,secondary,2/11/2021,2/16/2021,11978,539000,2
61465168,26,101,primary,2/3/2021,2/7/2021,8944,409000,2
61666721,26,101,primary,3/25/2021,3/25/2021,11332,511536,2
61488264,26,101,secondary,2/9/2021,3/4/2021,9333,280000,1
61522615,26,101,secondary,2/17/2021,3/12/2021,10769,490000,2
61501470,26,101,primary,2/11/2021,3/24/2021,11159,470900,2
61492165,26,101,secondary,2/10/2021,3/13/2021,8150,499000,1
61591099,26,101,secondary,3/6/2021,3/7/2021,8457,389000,2
61459166,26,101,primary,2/1/2021,3/3/2021,9012,739000,4
61515564,26,101,secondary,2/16/2021,3/10/2021,7488,644000,4
61516871,26,101,primary,2/16/2021,3/3/2021,12207,1381148,4
61641228,26,101,secondary,3/18/2021,3/27/2021,10308,469000,2
61524165,26,101,secondary,2/17/2021,3/25/2021,15193,1299000,3
61658249,26,101,primary,3/23/2021,3/24/2021,10850,285572,1
61492998,1004,101,secondary,2/10/2021,3/12/2021,5770,215000,2
61468341,26,101,secondary,2/3/2021,2/16/2021,17778,320000,1
61541052,26,101,secondary,2/22/2021,3/24/2021,10500,378000,2
61491686,26,101,primary,2/9/2021,3/11/2021,11095,599000,3
61473368,26,101,secondary,2/4/2021,3/5/2021,13624,585000,3
61456813,26,101,secondary,2/1/2021,3/3/2021,8333,380000,2
61479080,26,101,primary,2/5/2021,2/11/2021,11863,592309,2
61556160,1004,101,secondary,2/26/2021,3/28/2021,7412,279000,2
61509968,26,101,secondary,2/15/2021,2/15/2021,14419,710000,2
61568573,26,101,primary,3/1/2021,3/25/2021,10188,504900,2
61591077,26,101,secondary,3/6/2021,3/7/2021,11483,680000,3
61545112,26,101,secondary,2/23/2021,3/25/2021,9765,498000,3
61471874,26,101,secondary,2/4/2021,2/25/2021,9268,380000,2
61475447,26,101,secondary,2/5/2021,2/9/2021,11858,670000,2
61537663,26,101,secondary,2/22/2021,3/1/2021,13736,750000,3
61458383,26,101,secondary,2/1/2021,3/1/2021,12691,755000,2
61549036,26,101,secondary,2/24/2021,3/26/2021,13210,465000,2
61479601,26,101,secondary,2/6/2021,2/17/2021,18282,1415000,3
61549351,1004,101,primary,2/24/2021,2/26/2021,6618,469854,3
61633914,26,101,primary,3/17/2021,3/19/2021,7475,287936,2
61484052,26,101,secondary,2/8/2021,3/4/2021,11700,783900,4
61504117,26,101,primary,2/12/2021,3/14/2021,15857,999000,3
61488280,26,101,primary,2/9/2021,5/10/2021,13835,760787,2
61475008,26,101,secondary,2/5/2021,3/11/2021,16234,2750000,5
61555869,1004,101,primary,2/25/2021,3/27/2021,8530,499999,3
61625573,1004,101,primary,3/15/2021,6/13/2021,4300,325940,3
61569485,26,101,secondary,3/1/2021,3/15/2021,10231,399000,1
61538233,26,101,secondary,2/22/2021,3/18/2021,10612,260000,1
61655046,26,101,primary,3/22/2021,3/24/2021,17486,2056399,5
61556129,26,101,secondary,2/26/2021,3/16/2021,11304,520000,2
62920624,26,101,secondary,3/26/2022,6/24/2022,13596,605000,2
62911511,26,101,secondary,3/23/2022,4/22/2022,13793,800000,3
62826426,26,101,primary,3/1/2022,7/1/2022,25030,826000,1
62853355,1004,101,primary,3/8/2022,4/1/2022,7449,442500,4
62799043,26,101,secondary,2/21/2022,2/22/2022,10956,745000,3
62763599,26,101,secondary,2/11/2022,3/13/2022,12052,699000,3
62740189,26,101,primary,2/6/2022,3/8/2022,8646,653458,4
62830179,26,101,secondary,3/1/2022,3/30/2022,11519,430000,2
62926290,26,101,secondary,3/28/2022,4/27/2022,9429,429000,2
62836298,26,101,primary,3/3/2022,7/1/2022,11719,600000,3
62800147,1004,101,secondary,2/21/2022,3/26/2022,6225,498000,4
62775055,26,101,secondary,2/15/2022,6/15/2022,14527,799000,3
62904141,26,101,primary,3/22/2022,6/20/2022,19203,800000,2
62901810,1004,101,secondary,3/21/2022,3/21/2022,525,21000,1
62856820,26,101,primary,3/9/2022,6/7/2022,13500,726030,3
62735434,26,101,primary,2/4/2022,3/6/2022,8624,650095,4
62831446,26,101,primary,3/2/2022,5/24/2022,10870,250000,1
62768753,26,101,primary,2/14/2022,5/15/2022,8000,384320,2
62919528,26,101,secondary,3/25/2022,5/26/2022,14725,785000,3
62741105,26,101,secondary,2/6/2022,3/8/2022,8571,420000,3
61472792,26,101,primary,2/4/2021,7/5/2022,9500,524305,3
62848267,26,101,secondary,3/7/2022,4/28/2022,14961,659950,2
62728448,26,101,secondary,2/2/2022,3/15/2022,8810,570000,3
62869550,26,101,secondary,3/12/2022,4/29/2022,10943,580000,3
62884343,26,101,secondary,3/16/2022,3/21/2022,14966,490000,1
62798956,26,101,secondary,2/21/2022,2/22/2022,9145,599000,3
62791402,26,101,secondary,2/18/2022,3/20/2022,17000,1196630,3
62904222,26,101,primary,3/22/2022,6/20/2022,17788,1200000,3
62870430,26,101,primary,3/12/2022,4/11/2022,9301,571464,3
62736684,26,101,primary,2/4/2022,2/28/2022,17000,289000,1
62843723,1004,101,primary,3/4/2022,4/3/2022,7500,435000,4
62816313,26,101,secondary,2/25/2022,3/27/2022,14423,1500000,3
62833159,26,101,primary,3/2/2022,3/18/2022,13356,227045,1
62905707,26,101,primary,3/22/2022,6/20/2022,33670,600000,1
62931405,26,101,secondary,3/29/2022,4/4/2022,14414,1009000,3
62813959,26,101,secondary,2/24/2022,3/26/2022,11937,400000,1
62843931,26,101,secondary,3/4/2022,3/29/2022,9319,699106,4
62774992,26,101,primary,2/15/2022,3/15/2022,7979,303989,2
62901796,1004,101,secondary,3/21/2022,6/19/2022,899,30000,1
62904307,26,101,primary,3/22/2022,6/20/2022,12965,1000000,4
62759634,26,101,secondary,2/11/2022,4/19/2022,11100,771450,3
62889798,26,101,secondary,3/17/2022,4/16/2022,11000,495000,2
62807464,1004,101,secondary,2/23/2022,4/24/2022,6544,373000,4
62729533,26,101,secondary,2/3/2022,4/4/2022,11614,599999,2
62755607,26,101,primary,2/10/2022,6/10/2022,13742,608890,2
62856271,26,101,secondary,3/9/2022,3/30/2022,11122,1100000,4
62810930,26,101,secondary,2/24/2022,3/26/2022,20763,490000,1
62857569,1004,101,secondary,3/9/2022,5/20/2022,5355,310000,2
62912507,26,101,secondary,3/24/2022,6/22/2022,15980,799000,2
62743901,26,101,primary,2/7/2022,3/9/2022,12960,694900,3
62720687,26,101,primary,2/1/2022,7/1/2022,18916,1314500,3
62755649,26,101,secondary,2/10/2022,4/11/2022,14967,449000,1
62743094,26,101,secondary,2/7/2022,3/2/2022,12887,699000,2
62819687,26,101,secondary,2/26/2022,3/17/2022,11966,347000,1
62904075,26,101,primary,3/22/2022,6/20/2022,11628,800000,3
62879127,26,101,primary,3/15/2022,6/24/2022,11911,435000,2
62906442,1004,101,primary,3/22/2022,3/30/2022,8101,317412,2
62875195,26,101,secondary,3/14/2022,5/28/2022,15057,399000,1
62856315,26,101,primary,3/9/2022,7/7/2022,10590,653403,3
62799636,26,101,secondary,2/21/2022,4/28/2022,8667,390000,2
62836245,26,101,primary,3/3/2022,7/1/2022,12685,600000,2
62884279,26,101,primary,3/16/2022,6/14/2022,10943,600000,3
62810831,1004,101,primary,2/24/2022,4/25/2022,9200,330188,1
62750236,26,101,secondary,2/9/2022,2/18/2022,9996,778000,3
62916555,26,101,secondary,3/25/2022,4/21/2022,15714,440000,1
62889071,26,101,secondary,3/17/2022,4/16/2022,17561,720000,2
62901206,26,101,primary,3/21/2022,4/20/2022,8515,540104,3
62804511,26,101,secondary,2/22/2022,3/23/2022,12033,515000,2
62826427,26,101,primary,3/1/2022,6/29/2022,25636,846000,1
62840393,26,101,secondary,3/4/2022,7/2/2022,19186,1650000,3
62912979,26,101,primary,3/24/2022,6/22/2022,11316,700000,3
62805897,26,101,secondary,2/22/2022,3/10/2022,11745,420000,2
62834015,26,101,secondary,3/2/2022,3/29/2022,19186,1650000,3
62892955,26,101,primary,3/18/2022,4/17/2022,9999,845000,3
62874623,26,101,secondary,3/14/2022,4/4/2022,12508,584000,2
62752434,1004,101,secondary,2/9/2022,2/23/2022,6091,230000,2
62720645,26,101,primary,2/1/2022,7/1/2022,20458,1402600,3
62781274,26,101,secondary,2/16/2022,5/1/2022,12088,689000,2
62819302,26,101,primary,2/26/2022,3/28/2022,17596,587000,2
62861875,26,101,primary,3/10/2022,6/8/2022,12853,500000,2
62740855,26,101,secondary,2/6/2022,3/27/2022,10134,590000,2
62889388,26,101,secondary,3/17/2022,6/5/2022,11253,539000,2
62804569,26,101,secondary,2/22/2022,4/23/2022,14105,780000,3
62795323,26,101,primary,2/21/2022,2/22/2022,12004,624200,3
62863188,26,101,secondary,3/10/2022,4/9/2022,14668,625000,3
62726251,1004,101,primary,2/2/2022,2/24/2022,8046,477200,4
62790198,26,101,primary,2/18/2022,6/18/2022,8730,343708,2
62923985,26,101,primary,3/28/2022,5/27/2022,10200,918000,4
62803434,1004,101,primary,2/22/2022,4/23/2022,11107,300000,1
62812657,26,101,secondary,2/24/2022,6/24/2022,11157,569000,2
62900905,26,101,primary,3/21/2022,4/20/2022,12082,1047962,4
62751061,1004,101,secondary,2/9/2022,3/11/2022,9270,343000,2
62761601,26,101,primary,2/11/2022,2/14/2022,12975,415200,2
62746137,26,101,primary,2/8/2022,3/10/2022,10234,655000,4
62904341,26,101,primary,3/22/2022,6/29/2022,19408,800000,2
62726217,1004,101,primary,2/2/2022,7/2/2022,8307,315649,3
62831892,26,101,secondary,3/2/2022,6/30/2022,9320,480000,2
62783584,1004,101,secondary,2/17/2022,3/19/2022,7095,149000,1
62776879,1004,101,secondary,2/15/2022,3/17/2022,5275,189900,1
62879630,26,101,primary,3/15/2022,6/13/2022,20080,3755000,5
62763662,26,101,primary,2/11/2022,3/29/2022,18000,2329560,4
62740184,26,101,primary,2/6/2022,3/8/2022,8670,892246,4
62756794,26,101,primary,2/10/2022,6/10/2022,12681,500000,2
62816817,26,101,primary,2/25/2022,6/25/2022,13126,541700,2
62750126,26,101,primary,2/9/2022,2/24/2022,10231,650663,4
62772836,26,101,secondary,2/15/2022,4/19/2022,14138,409000,1
62854886,26,101,secondary,3/8/2022,3/16/2022,11323,599000,3
62934068,26,101,secondary,3/30/2022,6/28/2022,13970,1580000,3
62749472,26,101,secondary,2/8/2022,3/10/2022,15000,360000,1
62878611,26,101,secondary,3/15/2022,6/13/2022,20000,2286000,4
62730560,26,101,primary,2/3/2022,7/3/2022,10750,574480,2
62763850,1004,101,secondary,2/12/2022,4/13/2022,6216,230000,1
62878211,26,101,primary,3/15/2022,5/26/2022,10238,430000,2
62872815,1004,101,primary,3/14/2022,3/17/2022,7507,446000,4
62886450,26,101,primary,3/17/2022,6/1/2022,13203,596900,2
62902493,26,101,primary,3/22/2022,6/20/2022,10650,708758,4
61605189,1004,101,primary,3/10/2021,6/29/2022,7800,370734,2
62801599,26,101,primary,2/22/2022,3/24/2022,12600,565110,2
62822357,26,101,secondary,2/28/2022,3/25/2022,10860,720000,3
62859912,26,101,primary,3/9/2022,4/8/2022,10899,568400,3
62796619,26,101,secondary,2/21/2022,4/4/2022,9963,543000,2
62728346,26,101,secondary,2/2/2022,2/23/2022,14157,899000,3
62742246,26,101,secondary,2/7/2022,6/23/2022,11909,655000,2
62743889,26,101,primary,2/7/2022,7/7/2022,9330,451012,3
62826311,26,101,primary,3/1/2022,4/30/2022,16085,700000,2
62886962,26,101,primary,3/17/2022,4/6/2022,8935,507481,3
62743915,1004,101,secondary,2/7/2022,3/17/2022,6868,225000,2
62774274,26,101,secondary,2/15/2022,2/22/2022,12917,465000,1
62744650,1004,101,secondary,2/7/2022,3/19/2022,7190,219000,2
62766820,1004,101,primary,2/13/2022,4/14/2022,9100,273000,2
62775573,26,101,secondary,2/15/2022,3/17/2022,14000,581000,2
62811173,26,101,secondary,2/24/2022,3/26/2022,8592,415000,2
62814083,26,101,secondary,2/24/2022,3/26/2022,13603,1150000,4
62872300,26,101,secondary,3/13/2022,4/12/2022,13857,970000,3
62936445,26,101,secondary,3/30/2022,4/29/2022,12289,1020000,4
62904139,26,101,primary,3/22/2022,6/20/2022,12801,500000,2
62855190,26,101,primary,3/8/2022,4/23/2022,19441,1140000,3
62723725,1004,101,secondary,2/1/2022,3/3/2022,8773,579000,3
62928334,26,101,primary,3/29/2022,6/27/2022,17300,1500775,4
62813402,26,101,secondary,2/24/2022,2/28/2022,15490,759000,2
62773936,26,101,primary,2/15/2022,3/17/2022,21867,2469000,5
62783370,26,101,secondary,2/17/2022,3/14/2022,13900,820080,2
62843020,26,101,secondary,3/4/2022,4/3/2022,11681,549000,2
61659841,26,101,primary,3/23/2021,2/5/2022,15982,1744125,4
61517783,26,101,secondary,2/16/2021,3/18/2021,11364,425000,2
61547018,26,101,primary,2/24/2021,3/21/2021,9843,563998,3
61465147,26,101,primary,2/3/2021,2/7/2021,9084,357000,2
61492385,26,101,secondary,2/10/2021,3/5/2021,15160,570000,2
61517143,26,101,secondary,2/16/2021,2/22/2021,14516,450000,1
61497891,26,101,primary,2/11/2021,2/19/2021,12156,408697,1
61473827,26,101,secondary,2/4/2021,2/24/2021,10135,375000,2
61476765,26,101,primary,2/5/2021,3/26/2021,9495,997000,5
61510833,1004,101,primary,2/15/2021,3/11/2021,6939,283744,2
61538937,26,101,primary,2/22/2021,3/4/2021,12644,1100000,4
61515341,26,101,secondary,2/16/2021,3/18/2021,11067,415000,2
61534167,26,101,secondary,2/20/2021,3/19/2021,9656,449000,2
61504543,26,101,primary,2/12/2021,3/9/2021,8177,335900,2
61531353,26,101,secondary,2/19/2021,3/21/2021,14533,2180000,5
61531417,26,101,primary,2/19/2021,3/30/2021,17603,616115,1
61559020,26,101,secondary,2/26/2021,3/23/2021,11726,299000,1
61478335,26,101,primary,2/5/2021,3/7/2021,10072,563000,3
61589510,26,101,primary,3/6/2021,3/12/2021,10302,1016810,4
61505335,26,101,primary,2/12/2021,3/3/2021,13179,1021260,3
61515165,26,101,secondary,2/16/2021,3/18/2021,9333,560000,5
61636154,26,101,secondary,3/17/2021,3/25/2021,11667,560000,3
61518944,26,101,primary,2/16/2021,2/26/2021,13947,795000,3
61582939,26,101,secondary,3/4/2021,3/12/2021,12283,565000,2
61629507,26,101,primary,3/16/2021,3/18/2021,14000,385140,1
61555084,26,101,secondary,2/25/2021,3/8/2021,11231,730000,2
61643106,26,101,secondary,3/19/2021,3/24/2021,9521,695000,4
61475445,26,101,secondary,2/5/2021,3/10/2021,12222,550000,2
61464696,26,101,secondary,2/2/2021,3/10/2021,12162,450000,2
61547993,26,101,primary,2/24/2021,3/26/2021,7476,314000,2
61540442,26,101,secondary,2/22/2021,3/12/2021,9479,455000,3
61524608,26,101,secondary,2/18/2021,3/8/2021,9771,499999,3
61583570,1004,101,secondary,3/4/2021,3/11/2021,6902,554900,4
61559987,26,101,secondary,2/26/2021,3/26/2021,8128,699000,4
61463358,26,101,secondary,2/2/2021,2/18/2021,8879,499000,3
61603359,26,101,secondary,3/10/2021,3/26/2021,16667,700000,2
61470727,1004,101,secondary,2/4/2021,3/13/2021,5533,183600,1
61524225,26,101,primary,2/17/2021,2/24/2021,11353,1379000,3
61531942,26,101,secondary,2/19/2021,2/23/2021,10521,1188880,3
61493970,26,101,primary,2/10/2021,7/8/2021,13437,426360,1
61595773,26,101,secondary,3/8/2021,3/17/2021,8578,380000,2
61560828,26,101,primary,2/27/2021,3/29/2021,14000,385000,1
61590518,26,101,primary,3/6/2021,3/21/2021,14548,657000,2
61529877,26,101,primary,2/19/2021,3/9/2021,9827,414884,2
61596890,26,101,primary,3/8/2021,3/17/2021,10050,290850,1
61488592,26,101,secondary,2/9/2021,2/17/2021,11858,670000,2
62876098,26,101,secondary,3/14/2022,4/28/2022,19883,785000,2
62855037,26,101,primary,3/8/2022,4/1/2022,9142,490000,3
62861038,1004,101,primary,3/10/2022,4/5/2022,8997,314800,2
62738840,26,101,secondary,2/5/2022,6/7/2022,9394,620000,3
62759991,1004,101,primary,2/11/2022,3/13/2022,7400,532652,4
62917581,26,101,secondary,3/25/2022,5/23/2022,18021,590000,1
62848349,26,101,secondary,3/7/2022,5/4/2022,11107,622000,3
62904301,26,101,primary,3/22/2022,5/21/2022,14248,600000,2
62935136,1004,101,primary,3/30/2022,6/28/2022,7600,272156,2
62866435,26,101,secondary,3/11/2022,4/25/2022,8575,579000,3
62847832,26,101,secondary,3/7/2022,5/4/2022,19000,1444000,3
62886289,26,101,secondary,3/17/2022,4/22/2022,16583,995000,2
62836317,26,101,primary,3/3/2022,7/1/2022,12225,500000,2
62755557,26,101,secondary,2/10/2022,4/21/2022,9328,625000,3
62819323,26,101,secondary,2/26/2022,4/1/2022,16348,659000,2
62877622,26,101,primary,3/15/2022,4/14/2022,12638,782431,3
62760299,26,101,primary,2/11/2022,4/12/2022,10150,531556,2
62865378,26,101,secondary,3/11/2022,4/10/2022,14500,580000,1
62920420,1004,101,primary,3/26/2022,5/25/2022,8832,309120,2
62856796,1004,101,primary,3/9/2022,7/7/2022,8400,576408,3
62773655,26,101,secondary,2/15/2022,3/17/2022,13331,639888,3
62876996,1004,101,secondary,3/14/2022,4/13/2022,5721,778000,4
62723222,26,101,secondary,2/1/2022,3/3/2022,15500,728500,2
62811527,26,101,primary,2/24/2022,6/24/2022,11124,590000,3
62850319,26,101,secondary,3/7/2022,4/12/2022,13502,965000,3
61519687,26,101,primary,2/17/2021,3/19/2021,12986,760728,2
61644923,26,101,primary,3/19/2021,10/15/2021,12140,551399,2
61456291,26,101,secondary,2/1/2021,2/4/2021,10131,849000,3
61553564,26,101,secondary,2/25/2021,3/5/2021,11896,571000,2
61551835,26,101,primary,2/25/2021,3/25/2021,10096,726707,3
61483739,26,101,secondary,2/8/2021,3/1/2021,7998,443900,2
61482120,26,101,secondary,2/7/2021,3/9/2021,12326,399000,1
61487719,26,101,secondary,2/9/2021,3/16/2021,9786,527000,3
62830737,26,101,secondary,3/1/2022,3/31/2022,19000,1900000,4
62770873,26,101,primary,2/14/2022,3/3/2022,12336,495060,2
62736340,26,101,secondary,2/4/2022,5/5/2022,10603,668000,3
62884308,26,101,primary,3/16/2022,4/15/2022,11335,400000,2
62817883,26,101,secondary,2/25/2022,3/25/2022,9107,510000,3
62856977,26,101,primary,3/9/2022,3/13/2022,10192,530000,3
62867720,26,101,primary,3/11/2022,3/11/2022,17000,999260,2
62730824,26,101,secondary,2/3/2022,3/22/2022,26143,915000,2
62763260,26,101,secondary,2/11/2022,2/25/2022,15982,696000,2
62904430,26,101,primary,3/22/2022,6/20/2022,13241,800000,3
62799736,26,101,secondary,2/21/2022,2/22/2022,10556,855000,4
62792320,26,101,secondary,2/19/2022,2/21/2022,10986,352000,1
62730551,26,101,primary,2/3/2022,2/24/2022,10003,530143,3
62852480,26,101,secondary,3/8/2022,4/7/2022,10530,695000,3
62907777,26,101,secondary,3/23/2022,3/23/2022,13429,470000,2
62728136,26,101,primary,2/2/2022,2/4/2022,8884,382001,2
62885018,26,101,secondary,3/16/2022,4/15/2022,16800,840000,2
62901278,26,101,primary,3/21/2022,4/20/2022,12748,648469,2
62776213,26,101,primary,2/15/2022,6/15/2022,15398,700000,2
62874240,26,101,secondary,3/14/2022,4/13/2022,9936,465000,2
62844262,26,101,secondary,3/5/2022,7/3/2022,49102,7300000,4
62855047,26,101,secondary,3/8/2022,3/14/2022,10716,419000,2
62730461,26,101,secondary,2/3/2022,3/18/2022,10017,580000,4
62735209,26,101,primary,2/4/2022,3/6/2022,8727,544920,3
62935166,1004,101,primary,3/30/2022,6/28/2022,7500,335925,2
62755470,26,101,secondary,2/10/2022,3/4/2022,13405,496000,2
62848060,26,101,primary,3/7/2022,5/6/2022,12983,800000,3
62864024,26,101,primary,3/10/2022,4/30/2022,9978,540989,3
62734574,1004,101,secondary,2/4/2022,3/7/2022,6566,348000,3
62808560,26,101,secondary,2/23/2022,5/20/2022,15557,949000,3
62912874,26,101,secondary,3/24/2022,5/16/2022,10250,820000,4
62785314,26,101,secondary,2/17/2022,3/14/2022,14283,499900,2
62862995,1004,101,secondary,3/10/2022,3/21/2022,7826,360000,2
62900474,26,101,secondary,3/21/2022,6/19/2022,18999,2620000,4
62740585,26,101,secondary,2/6/2022,3/8/2022,9683,610000,3
62749339,1004,101,secondary,2/8/2022,3/15/2022,7381,310000,2
62787398,26,101,secondary,2/18/2022,3/23/2022,17247,599000,2
62793513,26,101,secondary,2/20/2022,3/22/2022,11616,539000,2
62889108,1004,101,secondary,3/17/2022,4/12/2022,5435,369000,3
62761666,26,101,secondary,2/11/2022,2/23/2022,10357,870000,3
62903769,26,101,primary,3/22/2022,6/20/2022,11289,700000,3
61518994,26,101,secondary,2/16/2021,6/12/2022,17534,2595000,3
62896068,1004,101,secondary,3/19/2022,6/17/2022,6240,239000,2
62827733,26,101,secondary,3/1/2022,5/10/2022,9656,449000,2
62882997,26,101,primary,3/16/2022,6/14/2022,20189,535000,1
62892190,26,101,primary,3/18/2022,6/16/2022,12028,500000,2
62857819,26,101,primary,3/9/2022,4/9/2022,9421,358000,3
62933890,26,101,secondary,3/30/2022,3/31/2022,17690,720000,2
62836452,26,101,secondary,3/3/2022,7/1/2022,12913,399000,1
62767070,26,101,secondary,2/13/2022,4/1/2022,9945,559880,3
62826349,26,101,primary,3/1/2022,7/6/2022,20645,890000,1
62833141,26,101,primary,3/2/2022,3/29/2022,10544,716989,3
62818573,1004,101,primary,2/26/2022,3/28/2022,9444,330550,2
62789154,26,101,secondary,2/18/2022,3/20/2022,8500,1700000,5
62836191,26,101,primary,3/3/2022,7/1/2022,14205,500000,2
62847668,26,101,secondary,3/7/2022,5/5/2022,17882,785000,2
62797699,26,101,secondary,2/21/2022,5/30/2022,11460,565000,2
61456000,26,101,secondary,2/1/2021,2/12/2021,17733,610000,2
61513292,26,101,secondary,2/15/2021,3/16/2021,14434,1530000,5
